memType,word_counts,num_sentences,num_syllables,avg_syllables_per_word,fk_grade,fk_read,Analytic,Authentic,Tone,tone_pos,tone_neg,focuspast,focuspresent,focusfuture,Cognition,memory,Self-reference,Other-reference,Contextual Embedding,Perceptual Details,Reality Monitoring,concr_score,Temporal details,Spatial details,People,Quantity details
recalled,161,17,192,1.2075471698113207,2.2,95.77,64.1,77.93,1.59,2.48,5.59,9.94,3.11,1.24,4.35,0.0,8.69,3.1,15.53,3.7199999999999998,22.97,3.278888888888889,0.0124223602484472,0.0,0.0,0.0124223602484472
imagined,194,15,236,1.2421052631578948,3.5,92.42,23.04,34.87,91.57,5.15,0.0,7.73,1.03,0.52,11.86,0.0,11.34,5.67,9.79,2.06,5.140000000000001,3.1797826086956524,0.0051546391752577,0.0,0.0103092783505154,0.0103092783505154
recalled,351,16,400,1.1661807580174928,6.9,83.59,23.22,22.52,98.62,7.41,0.28,5.41,3.7,1.42,7.41,0.28,8.26,7.98,11.96,0.56,13.09,3.2914772727272723,0.0085470085470085,0.0,0.0,0.025641025641025498
recalled,312,18,373,1.2110389610389611,5.2,87.96,64.84,99.0,6.43,0.0,1.6,10.26,0.64,0.96,10.58,0.32,10.26,0.0,26.28,1.92,19.540000000000006,3.427088607594937,0.0064102564102564,0.0,0.0,0.0064102564102564
imagined,224,16,278,1.269406392694064,5.1,82.95,25.01,1.93,54.92,3.57,1.34,13.39,1.79,0.45,10.71,0.0,4.46,12.940000000000001,11.600000000000001,3.1300000000000003,9.380000000000003,3.0509836065573763,0.0089285714285714,0.0,0.0044642857142857,0.0044642857142857
recalled,291,16,377,1.3181818181818181,6.7,78.69,17.54,1.82,34.77,1.72,0.69,10.65,3.44,2.06,9.62,0.0,3.78,13.4,14.440000000000001,1.02,8.250000000000002,3.012435897435897,0.0206185567010308,0.0,0.0,0.0034364261168384
imagined,240,16,301,1.2541666666666667,5.6,81.63,36.09,97.28,87.14,5.83,1.25,5.0,5.42,3.33,11.67,0.0,13.34,1.25,12.92,2.08,10.409999999999998,3.0781944444444442,0.0083333333333333,0.0,0.0,0.0041666666666666
recalled,470,18,644,1.3909287257019438,11.0,62.31,24.3,96.15,67.15,3.19,0.21,5.53,3.19,4.26,13.83,1.06,13.19,0.0,11.92,2.98,4.6899999999999995,2.8307058823529414,0.0319148936170211,0.0,0.0,0.0085106382978722
imagined,303,24,412,1.3642384105960266,5.8,75.61,42.24,76.56,95.66,6.6,0.66,9.57,0.99,1.98,10.56,0.0,5.61,1.65,16.17,2.64,16.17,3.1791011235955056,0.0,0.0033003300330033,0.0,0.0033003300330033
recalled,143,7,178,1.2992700729927007,7.4,76.96,83.91,30.98,89.72,4.9,0.0,6.99,0.7,1.4,6.99,0.0,7.69,1.4,12.59,2.1,12.6,3.2955172413793106,0.0279720279720279,0.0139860139860138,0.0,0.0349650349650348
imagined,238,19,313,1.3376068376068375,4.5,84.37,55.58,83.69,31.82,3.36,2.52,11.34,0.0,0.42,6.72,0.0,11.34,3.7800000000000002,14.7,4.2,18.06,3.2957500000000004,0.0084033613445378,0.0,0.0,0.0
recalled,233,19,291,1.3661971830985915,5.3,77.03,23.8,99.0,8.37,1.7,2.98,8.51,1.7,0.0,7.23,0.0,13.19,2.98,19.58,1.7,19.58,3.2443076923076917,0.0257510729613733,0.0,0.0,0.0214592274678111
imagined,127,15,170,1.3709677419354838,4.2,79.97,33.86,33.34,69.77,4.72,1.57,8.66,0.79,0.0,13.39,0.79,7.88,6.3,13.379999999999999,4.73,11.809999999999999,3.0904166666666666,0.0157480314960629,0.0,0.0314960629921259,0.0
recalled,302,21,394,1.335593220338983,5.2,82.65,25.7,73.15,80.81,5.3,1.32,7.62,4.3,0.99,13.25,0.66,7.95,4.97,14.239999999999998,0.66,8.27,2.9859302325581396,0.019867549668874,0.0033112582781456,0.0033112582781456,0.009933774834437
recalled,284,19,390,1.3829787234042554,6.7,73.37,28.77,83.98,9.92,1.76,2.82,13.73,1.41,1.06,11.97,0.0,9.16,6.34,17.259999999999998,3.16,13.03,3.0503703703703704,0.031690140845070304,0.0,0.0,0.0
imagined,240,20,288,1.2687224669603525,4.2,85.28,10.76,84.66,8.55,2.92,4.17,7.5,1.25,0.0,14.17,0.42,11.25,3.76,13.75,2.5,9.58,2.9775757575757575,0.0124999999999999,0.0,0.0041666666666666,0.0041666666666666
recalled,457,24,571,1.2802690582959642,7.0,77.98,27.35,47.13,17.68,3.06,3.28,7.66,0.66,1.09,11.82,0.0,7.66,6.35,18.16,0.66,13.350000000000001,3.1119266055045878,0.0284463894967177,0.0,0.0,0.0021881838074398
imagined,275,19,336,1.2352941176470589,4.1,90.8,29.57,94.45,7.26,1.09,2.55,9.45,3.64,1.09,7.64,0.0,9.82,4.0,18.18,0.72,14.899999999999999,3.073943661971831,0.0145454545454544,0.0181818181818181,0.0,0.0
recalled,208,15,268,1.3009708737864079,5.1,82.95,28.53,97.38,20.23,1.92,1.92,13.46,0.48,0.0,11.06,0.0,12.5,0.48,15.86,0.96,9.610000000000001,2.974814814814815,0.028846153846153803,0.0240384615384615,0.0,0.0
imagined,204,16,247,1.228855721393035,3.5,92.53,42.31,97.97,97.11,6.37,0.0,10.29,0.98,0.0,12.75,0.0,7.84,2.94,16.66,2.45,12.73,2.8395555555555556,0.0098039215686274,0.0,0.0,0.0
recalled,179,15,241,1.3850574712643677,5.5,76.62,36.15,71.38,96.4,6.15,0.0,6.15,0.56,0.56,12.85,0.56,10.62,0.0,10.620000000000001,0.56,4.480000000000002,2.9824193548387092,0.0055865921787709,0.0,0.0,0.0111731843575418
imagined,347,17,474,1.369942196531792,8.9,67.69,36.89,88.41,74.09,4.6,1.15,7.76,2.01,1.15,9.48,0.57,12.36,0.8599999999999999,15.81,0.8599999999999999,13.220000000000002,3.2801754385964914,0.0230547550432276,0.0028818443804034,0.0,0.0115273775216137
imagined,294,22,365,1.254295532646048,4.9,83.46,75.44,68.32,40.13,2.04,0.68,9.86,1.7,0.68,4.42,0.0,7.82,3.74,17.0,1.02,16.32,3.4817142857142853,0.0238095238095238,0.0034013605442176,0.0306122448979591,0.010204081632653
recalled,250,15,302,1.222672064777328,5.0,88.57,23.47,87.64,92.02,5.22,0.0,7.63,2.01,2.81,6.02,0.4,12.85,0.8,14.85,1.2,15.25,3.2700000000000005,0.024,0.0,0.0,0.004
imagined,243,15,358,1.4732510288065843,8.4,63.49,26.88,52.89,77.5,4.53,0.82,9.47,2.06,2.47,13.58,0.0,10.7,0.0,6.99,1.23,0.40000000000000036,2.6975000000000002,0.0041152263374485,0.0,0.0,0.0041152263374485
recalled,228,19,321,1.4140969162995596,5.6,76.32,60.19,86.21,25.92,1.32,0.88,9.65,0.88,0.88,10.96,0.0,12.28,0.44,7.02,0.44,-1.3100000000000005,3.0259677419354833,0.0175438596491228,0.0,0.0,0.0
imagined,200,15,242,1.2222222222222223,3.7,91.92,3.22,31.73,81.12,4.5,0.5,15.0,0.5,0.0,12.5,1.0,7.0,8.5,16.0,2.5,11.0,3.2259183673469387,0.01,0.0,0.0,0.005
recalled,212,17,303,1.4360189573459716,5.8,75.81,53.01,32.16,20.23,3.3,3.3,9.91,1.89,0.94,9.91,0.47,6.609999999999999,4.24,12.27,1.41,10.370000000000001,2.8520588235294118,0.0094339622641509,0.0047169811320754,0.0,0.0
imagined,228,18,288,1.2914798206278026,4.6,84.27,57.59,67.45,32.38,3.07,2.19,14.04,0.44,0.44,8.77,0.0,7.89,2.19,16.22,2.63,15.34,3.2307812499999997,0.0087719298245614,0.0131578947368421,0.0,0.0131578947368421
recalled,58,3,81,1.4210526315789473,8.3,69.11,76.81,99.0,46.24,1.72,0.0,13.79,0.0,0.0,3.45,0.0,10.34,0.0,22.409999999999997,1.72,25.849999999999998,3.1466666666666665,0.0,0.0172413793103448,0.0,0.0
imagined,204,19,262,1.3575129533678756,4.9,78.04,40.88,73.43,20.23,1.96,1.96,8.33,0.98,0.49,14.22,0.0,7.35,0.0,11.76,0.98,2.4399999999999995,2.9847540983606553,0.0392156862745098,0.0,0.0,0.0196078431372549
recalled,371,20,533,1.4642857142857142,9.2,61.46,69.85,59.22,49.04,3.23,1.35,5.12,4.58,1.89,12.67,0.0,3.23,0.27,11.05,1.35,4.3100000000000005,2.915508474576271,0.0107816711590296,0.0026954177897574,0.0,0.0026954177897574
imagined,224,15,285,1.3194444444444444,5.4,82.24,46.07,48.09,54.92,3.57,1.34,4.91,3.57,0.45,12.05,0.0,11.16,3.1300000000000003,12.51,2.24,7.609999999999999,3.2042372881355936,0.0223214285714285,0.0,0.0,0.0089285714285714
recalled,200,16,258,1.3578947368421053,5.6,76.32,42.65,92.35,74.8,3.5,0.0,6.0,3.5,1.0,13.5,0.0,9.5,3.0,16.5,2.0,9.0,3.0399999999999996,0.025,0.015,0.0,0.01
imagined,55,3,70,1.320754716981132,6.7,78.89,11.02,90.83,98.85,7.27,0.0,12.73,1.82,0.0,12.73,1.82,10.91,0.0,20.0,0.0,14.54,2.831578947368421,0.0363636363636363,0.0,0.0181818181818181,0.0
imagined,247,18,289,1.1942148760330578,3.8,91.71,28.92,53.66,96.16,6.07,0.0,9.72,1.62,2.02,7.69,0.81,8.5,6.07,16.19,3.63,18.61,3.44890625,0.012145748987854199,0.0,0.0,0.0040485829959514
recalled,208,16,266,1.2788461538461537,4.8,83.66,21.6,37.37,57.83,3.37,0.96,9.13,1.92,0.96,13.46,0.0,13.469999999999999,6.25,10.09,3.36,4.32,3.153818181818182,0.0144230769230769,0.0048076923076923,0.0,0.0048076923076923
imagined,173,20,240,1.411764705882353,4.2,79.77,47.63,75.75,81.66,5.2,1.16,9.83,2.31,1.16,11.56,0.0,8.67,1.16,9.83,0.58,6.9399999999999995,2.82625,0.0057803468208092,0.0,0.0,0.0
recalled,250,15,338,1.4083333333333334,7.2,72.16,30.74,80.2,31.2,0.8,0.0,3.2,4.0,0.0,15.2,0.0,6.8,2.0,8.4,1.6,-4.0,3.2406451612903218,0.008,0.0,0.0,0.02
imagined,232,16,274,1.2017543859649122,4.1,90.8,28.28,75.85,53.64,3.02,0.86,11.64,1.72,0.43,9.91,0.43,11.64,5.17,13.36,2.15,9.48,3.051803278688524,0.021551724137931,0.0,0.0,0.0
recalled,385,24,495,1.2890625,6.0,80.62,35.22,50.45,69.27,4.16,1.04,7.79,1.82,2.86,8.57,0.26,8.57,5.97,15.32,3.12,15.32,3.1014678899082564,0.025974025974025802,0.0,0.0025974025974025,0.0
imagined,197,16,246,1.287958115183246,4.4,84.78,86.47,77.79,51.5,4.06,2.03,8.12,1.02,0.0,13.71,0.51,4.57,1.52,18.270000000000003,2.54,13.190000000000001,3.2381666666666664,0.0406091370558374,0.0050761421319796,0.0101522842639593,0.0050761421319796
recalled,231,15,292,1.2695652173913043,5.7,81.33,71.44,50.45,61.07,3.46,0.87,11.69,0.43,2.16,11.69,0.87,6.49,2.6,13.86,1.3,7.8000000000000025,3.2966176470588238,0.0173160173160172,0.0,0.0,0.0
imagined,412,25,548,1.3300970873786409,6.2,80.11,16.11,94.51,17.42,2.91,3.16,7.04,5.58,1.46,16.26,0.73,11.41,4.12,11.89,2.4299999999999997,4.129999999999999,2.8997826086956526,0.0048543689320388,0.0,0.0,0.0
imagined,315,23,408,1.3118971061093248,5.0,83.15,15.12,86.22,33.54,4.76,3.81,0.95,5.4,2.54,19.05,0.0,7.94,4.12,8.88,4.4399999999999995,4.109999999999999,2.939466666666667,0.0,0.0,0.0,0.0031746031746031
recalled,408,23,529,1.3126550868486353,6.6,79.09,63.41,96.68,7.14,1.23,2.7,7.13,4.42,2.7,11.3,0.49,8.85,3.19,19.41,1.48,13.52,2.9704854368932048,0.017156862745098,0.0073529411764705,0.0,0.0024509803921568
imagined,213,15,234,1.125,2.8,99.67,7.87,70.75,7.54,0.47,1.88,5.16,1.88,1.41,18.31,0.0,9.86,9.39,12.68,4.2299999999999995,0.9500000000000028,2.790227272727272,0.0093896713615023,0.0,0.0046948356807511,0.0046948356807511
recalled,210,15,267,1.2714285714285714,5.2,82.65,39.7,72.58,10.73,1.43,2.38,10.48,0.48,0.0,10.95,0.0,10.48,4.28,13.81,0.95,7.620000000000001,3.2324,0.0142857142857142,0.0,0.0,0.0047619047619047
imagined,235,16,302,1.3130434782608695,5.4,82.24,20.01,3.46,73.46,5.11,1.7,8.09,6.38,1.7,12.77,0.0,2.55,9.36,7.66,2.14,3.84,2.968840579710145,0.0042553191489361,0.0,0.0382978723404255,0.0
recalled,360,16,458,1.3011363636363635,8.3,74.53,31.13,30.29,23.75,3.89,3.61,8.33,3.89,1.94,11.67,0.83,5.550000000000001,6.67,14.44,1.39,11.94,3.086086956521739,0.0194444444444444,0.0027777777777777,0.0055555555555555,0.0027777777777777
imagined,353,23,434,1.2364672364672364,4.5,89.79,36.93,71.48,60.28,3.4,0.85,10.48,1.98,1.7,8.5,0.0,11.620000000000001,1.13,15.860000000000001,3.3899999999999997,15.57,3.143186813186813,0.0169971671388101,0.0,0.0,0.0028328611898017
recalled,267,18,328,1.2284644194756553,4.3,90.29,62.5,90.87,82.48,5.24,1.12,11.24,1.12,0.37,6.74,0.37,10.11,1.12,17.61,2.99,20.230000000000004,3.2177941176470592,0.0524344569288389,0.0149812734082396,0.0,0.0149812734082396
imagined,57,3,71,1.2678571428571428,7.0,77.87,8.01,96.42,20.23,1.75,1.75,8.77,0.0,0.0,28.07,0.0,12.28,1.75,5.26,3.51,-14.040000000000001,2.809333333333333,0.0175438596491228,0.0,0.0,0.0
recalled,175,16,217,1.254335260115607,4.0,85.89,17.0,99.0,55.84,2.29,0.0,7.43,5.14,0.57,15.43,0.0,11.43,0.0,18.85,2.86,9.14,3.1926415094339626,0.0114285714285714,0.0,0.0,0.0
imagined,218,17,263,1.2119815668202765,3.6,92.32,20.3,98.25,20.23,1.83,1.83,10.55,1.83,0.46,14.22,0.0,15.14,3.67,12.84,0.46,3.209999999999999,2.9064150943396223,0.013761467889908199,0.0,0.0,0.0045871559633027
recalled,176,16,254,1.4597701149425288,6.4,68.87,20.83,27.18,45.91,3.98,2.27,10.23,2.27,1.7,13.07,0.0,7.96,1.14,6.25,0.0,-0.5700000000000003,2.8268627450980386,0.0056818181818181,0.0,0.0,0.0
imagined,178,15,210,1.1864406779661016,3.2,93.34,32.71,44.93,45.6,2.25,0.56,11.8,0.56,0.56,11.8,0.0,8.43,5.62,13.48,3.93,8.419999999999998,3.514,0.0112359550561797,0.0,0.0,0.0056179775280898
imagined,245,15,300,1.2396694214876034,4.8,88.97,81.17,84.33,20.23,0.82,0.82,9.39,0.82,0.41,8.98,0.0,7.3500000000000005,0.82,20.410000000000004,5.3100000000000005,18.370000000000005,3.3951282051282057,0.0081632653061224,0.0,0.0,0.0040816326530612
recalled,561,22,661,1.1931407942238268,8.4,79.74,78.31,92.87,27.3,0.89,0.36,9.8,0.89,0.18,9.98,0.0,6.07,0.36,18.18,5.35,14.8,3.618750000000001,0.010695187165775399,0.0035650623885918,0.0,0.0089126559714795
imagined,199,15,255,1.2944162436548223,4.9,83.56,46.88,29.02,86.58,4.52,0.0,5.03,1.01,2.51,14.07,0.0,9.549999999999999,0.5,11.57,0.5,2.5199999999999996,2.880754716981132,0.0201005025125628,0.0,0.0,0.0
recalled,185,15,272,1.4702702702702704,6.9,67.45,42.89,44.07,98.47,7.57,0.54,10.81,0.54,0.0,7.03,0.0,10.81,0.0,12.43,1.62,15.129999999999999,2.95703125,0.0108108108108108,0.0,0.0,0.0054054054054054
imagined,276,20,350,1.2773722627737227,5.1,82.95,52.97,60.36,41.62,1.81,0.36,10.87,2.17,0.0,13.77,0.0,6.16,3.6199999999999997,13.04,2.17,3.6099999999999994,3.082894736842105,0.0289855072463768,0.0,0.0217391304347826,0.0036231884057971
recalled,454,28,534,1.2447552447552448,4.5,89.79,15.33,61.56,22.99,2.41,2.19,6.58,2.63,1.54,16.01,0.22,10.97,5.26,10.969999999999999,0.88,0.4499999999999993,2.913030303030303,0.013215859030837,0.0,0.0286343612334801,0.0
imagined,412,25,512,1.2832080200501252,6.0,80.62,49.43,96.2,62.25,5.34,2.67,9.47,0.73,0.97,12.62,0.0,10.68,2.92,17.23,2.67,15.289999999999997,3.265135135135135,0.0072815533980582,0.0097087378640776,0.0024271844660194,0.0048543689320388
recalled,29,2,40,1.3793103448275863,6.6,73.68,37.7,99.0,74.09,3.45,0.0,10.34,0.0,0.0,3.45,0.0,10.350000000000001,0.0,27.580000000000002,0.0,27.580000000000002,3.25,0.0344827586206896,0.0689655172413793,0.0,0.0
imagined,160,15,216,1.35,5.1,77.53,37.88,99.0,69.4,3.75,0.63,10.0,1.25,0.63,16.88,0.0,12.5,0.0,11.89,0.63,0.020000000000003126,3.0343137254901955,0.0125,0.0,0.0,0.0
recalled,292,19,352,1.2096219931271477,4.5,89.79,38.1,91.5,10.14,1.71,2.74,6.85,1.37,1.03,8.22,0.0,11.64,3.08,14.38,3.0800000000000005,13.69,3.429275362318841,0.0034246575342465,0.0,0.0,0.0034246575342465
imagined,253,24,327,1.308,3.8,86.3,10.37,97.39,6.55,1.58,3.16,9.49,0.79,3.16,19.76,0.0,13.83,2.38,9.879999999999999,1.5899999999999999,-3.150000000000002,2.807857142857143,0.0039525691699604,0.0,0.0,0.0
recalled,268,20,331,1.2490566037735849,3.8,91.82,16.37,85.22,82.31,4.48,0.37,6.34,2.99,0.75,12.31,0.0,13.809999999999999,1.8599999999999999,10.82,1.12,4.85,2.924285714285714,0.0111940298507462,0.0,0.0,0.0149253731343282
imagined,257,16,317,1.2529644268774704,5.9,80.82,53.02,10.75,79.83,5.06,1.17,10.89,0.39,2.33,10.51,0.0,8.17,7.779999999999999,10.9,3.9000000000000004,10.520000000000001,3.003787878787879,0.015564202334630201,0.0,0.0,0.0
recalled,185,15,251,1.3641304347826086,5.7,75.91,51.04,10.97,93.12,5.41,0.0,11.89,0.0,2.16,11.89,0.0,7.5600000000000005,4.32,5.4,3.24,2.6999999999999993,2.9786666666666664,0.0054054054054054,0.0,0.0,0.0
imagined,212,15,279,1.3349282296650717,5.2,82.75,11.97,81.76,94.44,6.13,0.47,6.6,2.83,2.36,14.15,0.47,15.09,3.77,8.02,1.41,1.8800000000000008,2.697021276595745,0.0,0.0,0.0,0.0
recalled,384,23,511,1.3342036553524803,6.3,79.9,42.62,91.77,27.1,2.6,2.08,6.25,3.65,4.17,8.85,0.0,11.200000000000001,0.26,13.280000000000001,1.82,11.460000000000003,3.087446808510638,0.015625,0.0,0.0,0.0052083333333333
imagined,248,19,317,1.2938775510204081,4.8,83.76,29.17,99.0,37.64,2.42,1.21,10.48,4.03,0.81,16.13,0.0,11.29,1.61,17.34,2.01,7.2500000000000036,2.8826666666666667,0.0201612903225806,0.0,0.0,0.0080645161290322
recalled,340,25,427,1.286144578313253,4.9,83.36,50.71,98.39,51.68,2.33,0.29,8.16,0.87,0.87,7.58,0.0,11.66,0.87,21.28,0.58,16.9,3.229772727272727,0.0323529411764705,0.0,0.0,0.0088235294117647
imagined,144,16,167,1.167832167832168,2.0,96.28,58.02,64.31,52.41,3.47,1.39,11.81,1.39,0.0,4.17,0.0,9.72,9.03,18.06,4.16,22.909999999999997,3.401818181818182,0.0,0.0,0.0,0.0069444444444444
recalled,229,15,272,1.2197309417040358,4.4,90.19,75.58,89.03,25.9,1.31,0.87,8.73,0.44,0.87,7.86,0.0,6.99,5.24,20.96,5.67,21.390000000000004,3.411904761904762,0.0131004366812226,0.0,0.0,0.0
imagined,220,15,266,1.2488262910798122,4.1,90.9,20.83,34.4,1.0,2.27,5.91,12.73,0.0,0.45,9.09,0.0,7.720000000000001,7.27,13.18,0.9,13.629999999999999,2.9379032258064517,0.018181818181818098,0.0,0.0,0.0
recalled,320,17,407,1.3086816720257235,6.9,78.28,20.35,45.52,5.08,1.25,3.13,12.19,1.25,0.63,9.06,0.63,11.870000000000001,5.31,11.57,2.82,10.639999999999999,2.9703529411764706,0.0125,0.0,0.0,0.0
imagined,241,14,308,1.2833333333333334,6.4,79.5,44.89,78.18,52.26,2.49,0.41,5.81,6.64,0.41,3.73,0.0,8.709999999999999,3.32,17.01,1.65,17.83,3.2680597014925374,0.0290456431535269,0.0,0.0414937759336099,0.0124481327800829
imagined,379,20,506,1.35656836461126,8.2,69.41,27.94,30.46,27.19,1.85,1.32,3.96,5.28,0.26,12.93,0.79,5.28,10.82,12.92,3.7,6.859999999999999,3.1658426966292135,0.013192612137203099,0.0052770448548812,0.0,0.0052770448548812
recalled,252,17,336,1.3386454183266931,5.5,81.83,21.46,34.16,70.15,4.37,1.19,4.37,5.95,2.78,7.54,0.0,9.13,7.14,11.9,0.4,10.71,3.102933333333333,0.0079365079365079,0.0,0.0,0.0
imagined,174,16,196,1.2098765432098766,2.5,95.06,8.72,51.97,20.23,1.72,1.72,6.32,5.17,2.87,14.94,0.0,12.06,6.9,7.47,2.29,-1.7299999999999986,3.058205128205128,0.0057471264367816,0.0,0.0057471264367816,0.0
recalled,238,15,314,1.3305084745762712,5.9,80.92,10.38,46.57,72.85,3.78,0.42,13.03,1.26,2.94,14.29,0.42,11.34,3.78,12.6,2.94,5.870000000000001,3.1316417910447765,0.0084033613445378,0.0,0.0,0.0
imagined,154,15,185,1.2251655629139073,2.5,95.06,35.59,1.0,95.27,6.49,0.65,9.74,2.6,0.65,8.44,0.0,4.55,9.09,10.39,2.6,11.69,3.1281578947368414,0.0064935064935064,0.0,0.0129870129870129,0.0064935064935064
recalled,266,19,322,1.248062015503876,3.9,91.51,33.5,76.94,95.96,6.39,0.38,8.65,2.26,0.0,12.03,1.13,7.89,3.3899999999999997,16.919999999999998,1.13,12.789999999999997,3.174861111111111,0.026315789473684202,0.0037593984962406,0.0037593984962406,0.0037593984962406
imagined,223,15,301,1.3558558558558558,6.7,73.37,12.34,24.68,26.06,1.79,1.35,8.52,3.14,1.35,16.14,0.0,7.630000000000001,7.17,10.309999999999999,0.9,-1.790000000000001,2.854262295081967,0.0,0.0,0.0,0.0044843049327354
imagined,221,16,274,1.239819004524887,4.0,91.31,38.64,53.14,20.23,2.26,2.26,12.67,2.71,2.26,9.95,0.0,7.24,7.690000000000001,15.829999999999998,0.45,11.309999999999999,2.9910169491525425,0.0135746606334841,0.0,0.0,0.0
recalled,375,18,477,1.2926829268292683,7.7,76.05,31.46,55.86,5.12,1.33,3.2,9.87,2.93,1.87,9.07,0.0,5.33,8.27,17.33,2.4000000000000004,15.189999999999998,3.2008163265306124,0.0213333333333333,0.0053333333333333,0.0,0.0026666666666666
imagined,148,9,198,1.375,7.2,72.16,63.05,84.22,62.77,2.7,0.0,2.03,4.73,0.0,11.49,0.0,6.08,0.68,16.22,1.35,8.78,3.3896774193548382,0.027027027027027,0.0135135135135135,0.0337837837837837,0.0135135135135135
recalled,305,24,432,1.4304635761589404,5.8,75.61,64.1,44.65,97.57,6.56,0.0,9.84,1.64,0.98,3.61,0.33,8.86,0.98,13.440000000000001,0.99,17.380000000000003,3.3443209876543207,0.0295081967213114,0.049180327868852305,0.0065573770491803,0.0
imagined,75,4,99,1.356164383561644,8.1,69.82,80.25,90.46,1.0,1.33,5.33,1.33,9.33,0.0,22.67,0.0,0.0,5.34,16.0,6.67,6.670000000000002,3.0824137931034477,0.0133333333333333,0.0,0.0,0.0
recalled,191,15,242,1.2804232804232805,4.7,84.07,70.59,66.19,94.91,6.28,0.52,6.81,1.57,2.09,9.95,0.52,12.04,2.62,10.469999999999999,0.52,7.849999999999998,3.1194117647058826,0.020942408376963297,0.0,0.0,0.0
imagined,187,15,213,1.1513513513513514,3.4,92.83,2.15,99.0,2.42,3.21,5.88,11.76,0.0,0.0,19.25,0.53,14.44,8.56,11.23,3.2,4.810000000000002,2.665588235294118,0.0053475935828877,0.0,0.0,0.0053475935828877
recalled,165,19,201,1.2484472049689441,1.9,96.69,37.94,93.95,58.17,4.24,1.82,9.09,1.21,4.85,11.52,0.0,13.33,3.6399999999999997,10.91,1.8199999999999998,7.27,2.9302040816326533,0.0121212121212121,0.006060606060606,0.0,0.006060606060606
imagined,169,16,212,1.2694610778443114,3.8,86.3,7.56,92.44,97.45,6.51,0.0,7.1,4.73,0.0,15.38,0.0,17.16,2.96,10.059999999999999,1.77,2.9599999999999955,2.75948717948718,0.0118343195266272,0.0059171597633136,0.0,0.0059171597633136
recalled,179,16,215,1.2146892655367232,2.9,94.05,5.87,85.25,64.0,3.89,1.11,6.11,6.11,1.11,12.78,0.0,12.22,9.440000000000001,8.9,1.12,2.24,2.7229166666666664,0.0055865921787709,0.0055865921787709,0.0,0.0111731843575419
imagined,190,15,237,1.2880434782608696,4.5,84.37,24.2,93.14,6.56,2.11,3.68,8.42,2.63,0.53,14.74,0.0,12.11,0.0,13.16,1.58,6.839999999999998,2.7601785714285714,0.0105263157894736,0.0,0.0,0.0
recalled,210,15,261,1.2794117647058822,5.1,83.05,6.39,98.69,26.46,3.81,3.33,7.14,0.95,0.0,12.86,0.0,10.0,4.29,15.24,2.38,11.900000000000002,2.8936734693877555,0.0047619047619047,0.0,0.0,0.0
imagined,222,18,275,1.25,4.5,84.47,31.35,97.83,69.83,4.5,1.35,14.86,0.45,0.9,7.21,0.0,9.91,6.75,20.27,4.5,23.419999999999998,3.1771212121212122,0.009009009009009,0.0045045045045045,0.0,0.0045045045045045
recalled,298,15,375,1.293103448275862,7.3,77.27,42.65,99.0,16.44,0.0,0.33,8.67,1.33,1.67,13.33,0.0,9.0,3.34,20.33,2.34,10.339999999999998,3.1969444444444446,0.0167785234899328,0.0033557046979865,0.0,0.0067114093959731
imagined,132,15,163,1.2442748091603053,2.0,96.48,73.36,6.68,99.0,9.85,0.76,11.36,0.76,2.27,4.55,0.0,4.55,7.58,13.64,4.55,25.0,3.0984848484848486,0.0075757575757575,0.0,0.0,0.0
recalled,157,16,201,1.3051948051948052,3.5,87.11,70.25,38.85,99.0,9.55,1.27,10.83,1.91,0.0,7.64,1.27,4.45,1.27,15.29,3.1799999999999997,21.659999999999997,3.103653846153846,0.0063694267515923,0.0,0.0063694267515923,0.0
imagined,218,15,243,1.1516587677725119,4.1,91.0,27.84,98.56,63.58,2.75,0.0,8.72,1.38,0.92,14.68,0.0,8.26,0.92,15.14,0.0,3.210000000000001,3.016829268292683,0.0045871559633027,0.0,0.0,0.0
recalled,428,18,500,1.1820330969267139,7.7,81.46,69.62,97.69,36.94,3.03,1.86,8.39,0.47,0.0,9.56,0.0,7.7,0.7,19.810000000000002,2.0999999999999996,17.25,3.2637373737373734,0.0116822429906541,0.0,0.0,0.0023364485981308
imagined,192,15,245,1.2894736842105263,4.7,83.96,24.83,87.57,76.74,4.69,1.04,10.94,1.56,0.0,10.42,0.0,9.89,0.52,14.58,4.6899999999999995,14.58,3.268490566037736,0.0312499999999999,0.0052083333333333,0.0,0.0052083333333333
recalled,208,17,292,1.4174757281553398,5.6,76.11,46.27,93.44,92.43,5.77,0.48,12.5,0.48,0.96,12.98,1.44,10.09,1.92,12.98,0.96,8.650000000000002,2.8628000000000005,0.0144230769230769,0.0,0.0,0.0096153846153846
recalled,241,17,306,1.2697095435684647,5.3,82.44,24.35,80.31,96.66,7.05,0.83,10.79,1.66,0.41,7.47,1.24,14.93,0.41,12.44,1.65,14.5,3.4585714285714286,0.0373443983402488,0.0,0.0,0.0082987551867218
imagined,215,17,262,1.2596153846153846,4.5,84.47,19.49,97.86,15.07,3.72,4.19,4.19,2.33,3.72,16.28,0.0,11.17,0.0,13.030000000000001,1.4,6.060000000000002,2.876222222222222,0.0186046511627906,0.0,0.0,0.0046511627906976
