ID,labels,word_counts,num_sentences,num_syllables,avg_syllables_per_word,fk_grade,fk_read,Analytic,Authentic,Tone,tone_pos,tone_neg,focuspast,focuspresent,focusfuture,Cognition,memory,Self-reference,Other-reference,Contextual Embedding,Perceptual Details,Reality Monitoring,concr_score,Temporal details,Spatial details,People,Quantity details
24,T,121,8,165,1.3983050847457628,6.7,73.37,30.9,18.71,72.05,3.31,0.0,0.0,8.26,2.48,19.83,0.0,6.62,2.48,7.4399999999999995,0.0,-9.079999999999998,2.9954285714285716,0.0,0.0,0.0,2.479338842975207
24,F,6,1,7,1.1666666666666667,0.9,99.23,49.68,99.0,20.23,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,33.33,0.0,33.33,4.026666666666667,0.0,0.0,0.0,0.0
24,T,64,5,80,1.2903225806451613,4.6,84.27,43.4,15.38,1.0,0.0,4.69,1.56,9.38,0.0,18.75,0.0,3.12,0.0,7.8100000000000005,0.0,-6.25,3.025263157894737,0.0,0.0,0.0,1.5625
25,F,26,4,31,1.1923076923076923,1.1,98.72,21.6,1.0,20.23,0.0,0.0,0.0,3.85,3.85,15.38,0.0,0.0,11.54,3.85,0.0,-11.530000000000001,4.215714285714285,0.0,0.0,0.0,0.0
25,T,19,4,20,1.0526315789473684,-0.8,108.9,52.34,70.28,1.0,0.0,5.26,0.0,10.53,0.0,10.53,0.0,10.53,0.0,0.0,0.0,-5.27,3.032857142857143,0.0,0.0,0.0,0.0
25,T,26,4,34,1.36,3.4,82.0,1.3,57.98,79.29,3.85,0.0,3.85,3.85,0.0,30.77,0.0,7.69,3.85,0.0,0.0,-26.919999999999998,3.2385714285714284,0.0,0.0,0.0,0.0
25,F,23,4,28,1.2173913043478262,0.8,99.43,14.64,44.75,20.23,0.0,0.0,0.0,13.04,0.0,13.04,0.0,0.0,21.74,21.740000000000002,0.0,8.700000000000003,2.8342857142857136,0.0,4.3478260869565215,0.0,0.0
25,T,29,4,33,1.2222222222222223,1.2,98.41,47.93,2.1,1.0,0.0,13.79,0.0,0.0,0.0,13.79,0.0,0.0,6.9,0.0,6.9,6.899999999999999,3.1872727272727275,0.0,0.0,0.0,0.0
26,F,58,4,81,1.396551724137931,6.6,73.68,95.02,1.0,1.0,1.72,8.62,0.0,1.72,1.72,18.97,0.0,3.44,0.0,6.9,0.0,-1.7299999999999969,2.851363636363637,0.0,0.0,0.0,0.0
26,T,63,4,84,1.423728813559322,6.7,73.37,37.85,67.59,1.48,3.17,6.35,3.17,9.52,3.17,15.87,0.0,7.93,4.76,9.52,3.17,6.340000000000002,2.804166666666667,0.0,0.0,0.0,0.0
26,T,93,5,129,1.4175824175824177,8.0,69.92,72.68,12.67,35.47,2.15,1.08,3.23,7.53,0.0,16.13,0.0,0.0,0.0,8.6,1.08,-3.219999999999999,2.724285714285714,0.0,0.0,1.0752688172043012,0.0
26,F,69,4,104,1.5522388059701493,9.8,54.42,94.33,7.4,7.29,1.45,2.9,0.0,4.35,0.0,20.29,0.0,4.35,0.0,14.5,0.0,-1.4399999999999977,2.6400000000000006,0.0,1.4492753623188406,0.0,0.0
26,T,71,4,105,1.5,8.9,62.17,9.57,2.25,20.23,2.82,2.82,1.41,2.82,0.0,21.13,0.0,1.41,1.41,7.04,0.0,-8.459999999999999,2.6908333333333334,0.0,0.0,0.0,0.0
27,F,22,4,27,1.2857142857142858,1.8,91.48,20.83,5.07,1.0,0.0,22.73,0.0,22.73,4.55,9.09,0.0,0.0,4.55,0.0,0.0,13.64,3.381111111111111,0.0,0.0,0.0,0.0
27,T,69,4,101,1.463768115942029,8.9,62.38,23.51,99.0,1.0,2.9,11.59,0.0,7.25,1.45,20.29,0.0,14.49,0.0,11.6,1.45,7.25,2.6189473684210527,0.0,0.0,0.0,0.0
27,T,70,5,92,1.3529411764705883,6.2,74.59,4.78,63.35,84.26,4.29,0.0,1.43,2.86,0.0,34.29,0.0,2.86,4.29,8.57,0.0,-21.43,2.7708695652173914,0.0,0.0,0.0,1.4285714285714286
27,F,84,8,101,1.2023809523809523,2.7,94.66,42.52,18.08,37.34,4.76,3.57,0.0,2.38,1.19,15.48,0.0,2.38,9.52,14.280000000000001,5.949999999999999,13.080000000000002,3.2517857142857145,0.0,0.0,0.0,1.1904761904761905
27,T,64,5,97,1.515625,7.1,66.94,3.43,93.71,20.23,3.13,3.13,3.13,10.94,0.0,15.63,0.0,6.25,3.13,14.07,0.0,4.6899999999999995,2.9616000000000002,0.0,0.0,0.0,0.0
28,F,9,1,14,1.5555555555555556,6.8,62.34,33.38,1.0,1.0,0.0,33.33,0.0,22.22,0.0,11.11,0.0,0.0,0.0,0.0,0.0,22.22,3.6166666666666667,0.0,0.0,0.0,0.0
28,T,34,1,44,1.2941176470588236,13.0,62.35,5.02,93.5,66.58,2.94,0.0,2.94,11.76,0.0,20.59,0.0,2.94,0.0,11.76,0.0,-5.890000000000001,2.9957142857142856,0.0,0.0,0.0,0.0
28,T,29,2,38,1.3103448275862069,5.4,82.14,1.0,21.61,74.09,3.45,0.0,0.0,10.34,0.0,24.14,0.0,10.350000000000001,6.9,3.45,0.0,-17.240000000000002,2.9487499999999995,0.0,0.0,0.0,0.0
28,F,6,1,11,1.8333333333333333,8.0,48.47,99.0,1.0,1.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,2.97,0.0,0.0,0.0,0.0
28,T,32,2,48,1.5,8.4,63.7,52.84,15.38,69.4,3.13,0.0,0.0,6.25,0.0,9.38,0.0,3.13,0.0,6.25,0.0,-1.7763568394002505e-15,2.8177777777777777,0.0,0.0,0.0,0.0
29,F,38,4,54,1.4210526315789473,4.6,78.75,44.4,8.42,20.23,5.26,5.26,0.0,10.53,0.0,18.42,0.0,2.63,2.63,2.63,0.0,-5.260000000000002,2.958125,0.0,0.0,0.0,0.0
29,T,71,4,94,1.323943661971831,6.7,78.79,69.43,94.15,83.63,4.23,0.0,0.0,11.27,0.0,16.9,0.0,7.04,1.41,8.45,0.0,-4.219999999999999,2.9127272727272726,0.0,0.0,0.0,0.0
29,T,46,4,64,1.4545454545454546,6.4,68.77,11.2,99.0,3.88,0.0,2.17,0.0,6.52,0.0,26.09,0.0,15.209999999999999,0.0,4.34,4.34,-15.24,2.208666666666667,0.0,0.0,0.0,0.0
29,F,61,5,80,1.3559322033898304,5.5,76.42,16.31,6.65,6.23,0.0,1.64,0.0,8.2,0.0,19.67,0.0,8.2,0.0,1.64,3.28,-13.110000000000003,2.528571428571429,0.0,0.0,0.0,0.0
29,T,49,4,72,1.5319148936170213,6.7,67.96,8.47,3.57,20.23,4.08,4.08,2.04,2.04,0.0,18.37,0.0,8.16,0.0,2.04,2.04,-6.130000000000001,2.996111111111111,0.0,0.0,0.0,0.0
30,F,119,9,164,1.3781512605042017,6.1,75.0,36.8,46.57,6.01,1.68,3.36,0.84,6.72,0.84,20.17,0.0,0.84,4.2,11.760000000000002,0.84,-2.530000000000001,3.0946808510638295,0.8403361344537815,0.0,0.0,0.0
30,T,78,5,102,1.3421052631578947,5.7,81.43,10.19,94.47,1.0,1.28,7.69,0.0,8.97,0.0,23.08,0.0,2.56,10.25,17.95,3.85,7.690000000000005,2.38875,0.0,0.0,0.0,0.0
30,T,75,5,98,1.3424657534246576,5.4,82.04,14.24,35.01,62.2,4.0,1.33,1.33,8.0,0.0,24.0,0.0,2.66,1.33,12.0,0.0,-6.670000000000002,2.8736363636363635,0.0,0.0,0.0,2.6666666666666674
30,F,85,8,103,1.2117647058823529,2.7,94.56,10.73,30.4,20.23,4.71,4.71,4.71,4.71,2.35,20.0,0.0,3.5300000000000002,10.59,11.77,1.18,2.3599999999999994,2.6210714285714287,1.1764705882352942,0.0,0.0,0.0
30,T,84,6,115,1.369047619047619,6.4,74.19,4.26,95.34,75.77,4.76,1.19,0.0,4.76,0.0,25.0,0.0,8.33,1.19,9.52,2.38,-7.150000000000002,2.6929629629629632,0.0,0.0,0.0,0.0
31,F,72,5,92,1.295774647887324,5.3,82.44,58.02,1.0,2.17,2.78,5.56,0.0,4.17,0.0,20.83,0.0,0.0,6.94,9.73,0.0,-2.769999999999996,2.9985714285714287,0.0,0.0,0.0,1.3888888888888888
31,T,63,4,74,1.1935483870967742,4.6,89.58,10.19,67.59,20.23,0.0,0.0,0.0,3.17,1.59,17.46,0.0,6.35,6.35,9.52,1.59,-6.350000000000001,2.7965,0.0,0.0,0.0,0.0
31,T,52,4,67,1.2884615384615385,4.8,83.66,41.98,2.93,49.66,3.85,1.92,1.92,3.85,0.0,13.46,0.0,5.77,3.85,3.85,0.0,-3.8400000000000016,2.6693749999999996,0.0,0.0,0.0,0.0
31,F,51,4,71,1.4791666666666667,6.8,67.76,7.78,12.44,20.23,3.92,3.92,0.0,3.92,1.96,25.49,0.0,11.76,0.0,7.84,1.96,-7.849999999999998,3.0014285714285713,0.0,0.0,0.0,0.0
31,T,76,5,106,1.4133333333333333,6.8,73.17,36.67,1.85,39.38,3.95,2.63,2.63,6.58,0.0,23.68,0.0,2.63,1.32,5.2700000000000005,0.0,-11.829999999999998,2.632727272727273,0.0,0.0,0.0,0.0
32,F,24,3,35,1.5217391304347827,5.1,72.12,37.3,15.38,1.0,4.17,12.5,0.0,8.33,0.0,12.5,0.0,0.0,0.0,12.5,0.0,16.67,3.02,0.0,0.0,0.0,0.0
32,T,7,1,12,1.7142857142857142,7.2,55.91,56.86,1.0,20.23,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,14.29,0.0,0.0,2.2133333333333334,0.0,0.0,0.0,0.0
32,T,34,3,52,1.5294117647058822,6.5,68.47,79.1,12.44,99.0,14.71,0.0,8.82,11.76,0.0,11.76,0.0,0.0,0.0,11.76,0.0,14.709999999999999,3.0121428571428575,0.0,0.0,0.0,0.0
32,F,17,2,22,1.2941176470588236,3.1,88.23,89.52,12.44,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,11.76,3.6927272727272724,0.0,0.0,0.0,0.0
32,T,40,4,71,1.8205128205128205,9.5,44.61,26.1,2.73,20.23,0.0,0.0,0.0,2.5,0.0,15.0,0.0,2.5,0.0,10.0,0.0,-5.0,3.0605,0.0,0.0,0.0,0.0
33,F,40,3,48,1.2972972972972974,4.5,84.37,2.5,1.0,1.0,0.0,5.0,2.5,2.5,0.0,22.5,0.0,2.5,7.5,2.5,2.5,-12.5,3.251666666666667,0.0,0.0,0.0,0.0
33,T,68,4,89,1.3484848484848484,6.2,80.11,13.87,18.77,20.23,2.94,2.94,0.0,0.0,1.47,20.59,0.0,1.47,11.76,5.88,1.47,-7.359999999999999,2.716666666666667,0.0,0.0,0.0,0.0
33,T,53,3,65,1.3,6.3,79.9,37.52,55.39,20.23,0.0,0.0,0.0,7.55,0.0,20.75,0.0,3.77,1.89,7.55,3.77,-9.43,2.7162499999999996,0.0,0.0,0.0,0.0
33,F,48,3,59,1.3111111111111111,5.6,81.63,67.92,89.39,20.23,2.08,2.08,6.25,2.08,0.0,6.25,0.0,0.0,2.08,22.92,2.08,22.92,3.0592307692307688,0.0,0.0,0.0,0.0
33,T,66,3,76,1.2666666666666666,7.6,76.56,8.29,86.68,1.0,1.52,6.06,3.03,1.52,0.0,18.18,0.0,4.55,0.0,6.07,1.52,-3.01,2.9659090909090917,0.0,0.0,0.0,0.0
34,F,75,4,99,1.32,7.1,77.77,14.24,1.91,1.0,1.33,6.67,1.33,10.67,1.33,14.67,0.0,0.0,2.67,12.0,0.0,5.33,3.24375,0.0,0.0,0.0,0.0
34,T,119,5,190,1.596638655462185,12.6,47.32,25.59,40.59,11.63,1.68,2.52,1.68,6.72,0.84,17.65,0.0,0.84,5.04,13.440000000000001,0.84,1.6700000000000017,2.7102702702702706,0.0,0.0,0.0,0.8403361344537815
34,T,117,4,163,1.393162393162393,12.4,58.66,78.88,54.92,60.52,2.56,0.0,1.71,5.98,0.0,18.8,0.0,0.85,0.85,9.399999999999999,0.0,-6.840000000000002,2.5672727272727274,0.8547008547008548,0.0,0.0,0.0
34,F,88,4,120,1.3636363636363635,9.5,66.07,26.1,15.38,20.23,2.27,2.27,1.14,5.68,2.27,17.05,0.0,3.41,5.68,11.360000000000001,1.14,0.0,2.7329166666666667,0.0,1.1363636363636365,0.0,0.0
34,T,88,4,128,1.4545454545454546,10.7,57.61,51.97,11.02,9.34,2.27,3.41,3.41,3.41,0.0,15.91,0.0,0.0,2.28,9.1,0.0,-1.1300000000000008,2.9673076923076924,0.0,0.0,0.0,0.0
35,F,72,4,101,1.4027777777777777,8.0,70.13,79.79,6.39,7.66,1.39,2.78,0.0,1.39,1.39,15.28,0.0,2.78,1.39,8.34,0.0,-2.7699999999999996,3.137407407407407,0.0,0.0,0.0,0.0
35,T,91,3,128,1.4065934065934067,12.7,57.64,38.45,51.16,20.23,3.23,3.23,1.08,7.53,1.08,18.28,0.0,1.08,5.38,15.06,1.08,4.309999999999999,2.8283870967741938,0.0,0.0,0.0,0.0
35,T,89,5,131,1.5411764705882354,8.7,62.68,42.36,91.95,55.18,2.25,0.0,2.25,4.49,0.0,22.47,0.0,6.74,1.12,5.61,0.0,-14.61,2.873939393939394,0.0,0.0,0.0,0.0
35,F,53,4,71,1.3396226415094339,4.9,83.36,32.25,41.82,20.23,0.0,0.0,0.0,7.55,3.77,18.87,0.0,5.66,5.66,16.98,0.0,-1.8900000000000006,2.9905882352941173,0.0,3.7735849056603774,0.0,0.0
35,T,81,4,124,1.55,11.1,51.18,55.25,35.34,58.91,3.7,1.23,1.23,7.41,0.0,12.35,0.0,2.47,1.23,9.88,0.0,2.4700000000000006,2.830689655172413,0.0,0.0,0.0,0.0
36,F,43,2,58,1.3488372093023255,8.1,75.03,37.02,22.48,1.0,0.0,6.98,4.65,2.33,0.0,6.98,2.33,11.63,0.0,4.66,0.0,4.66,3.2836363636363632,0.0,0.0,0.0,0.0
36,T,52,4,65,1.3,4.6,84.17,4.85,19.9,94.96,5.77,0.0,3.85,1.92,0.0,15.38,0.0,13.46,1.92,1.92,1.92,-5.770000000000001,2.8084615384615383,0.0,0.0,0.0,1.9230769230769231
36,T,49,3,63,1.2857142857142858,6.1,80.31,68.5,87.61,20.23,0.0,0.0,0.0,8.16,0.0,14.29,0.0,8.16,0.0,6.12,0.0,-8.169999999999998,2.902666666666667,0.0,0.0,0.0,2.0408163265306123
36,F,45,3,62,1.4090909090909092,6.7,73.47,33.38,77.17,20.23,8.89,8.89,6.67,0.0,0.0,15.56,0.0,4.44,4.44,17.78,0.0,20.0,3.0289473684210524,0.0,2.2222222222222223,0.0,0.0
36,T,32,2,42,1.3125,6.0,80.62,62.1,99.0,69.4,3.13,0.0,0.0,0.0,0.0,15.63,0.0,6.25,3.13,12.510000000000002,3.13,3.139999999999999,3.2061538461538466,0.0,0.0,0.0,0.0
37,F,16,4,20,1.25,1.3,92.8,26.1,1.0,1.0,0.0,12.5,0.0,18.75,0.0,18.75,0.0,0.0,0.0,6.25,0.0,0.0,3.29875,0.0,0.0,0.0,0.0
37,T,35,4,40,1.1428571428571428,0.8,104.84,48.23,24.32,1.98,0.0,2.86,0.0,8.57,0.0,14.29,0.0,0.0,2.86,5.71,0.0,-5.719999999999999,3.2612500000000004,0.0,0.0,0.0,0.0
37,T,50,4,63,1.2857142857142858,4.5,84.37,19.3,1.0,20.23,0.0,0.0,2.0,6.0,4.0,24.0,0.0,4.0,2.0,2.0,0.0,-22.0,2.928571428571428,0.0,0.0,0.0,2.0
37,F,22,4,30,1.3636363636363635,3.1,82.81,6.68,50.45,20.23,0.0,0.0,0.0,4.55,0.0,18.18,0.0,9.09,18.18,4.55,0.0,-13.629999999999999,2.6633333333333336,0.0,0.0,0.0,0.0
37,T,21,4,28,1.3333333333333333,1.8,91.48,81.45,84.92,1.0,0.0,4.76,0.0,9.52,0.0,14.29,0.0,0.0,0.0,23.810000000000002,0.0,14.280000000000001,3.2479999999999998,0.0,0.0,0.0,0.0
38,F,65,5,95,1.4615384615384615,7.2,66.74,16.83,1.0,87.42,4.62,0.0,0.0,7.69,0.0,21.54,0.0,1.54,9.24,6.15,1.54,-9.229999999999999,2.649,0.0,0.0,0.0,0.0
38,T,59,5,76,1.2881355932203389,4.4,84.88,33.89,7.47,1.0,5.08,13.56,0.0,6.78,3.39,13.56,0.0,6.78,0.0,5.08,1.69,11.85,2.3705000000000003,0.0,0.0,0.0,0.0
38,T,85,5,125,1.524390243902439,8.5,63.29,81.56,17.36,1.0,0.0,11.76,1.18,4.71,0.0,14.12,0.0,2.35,2.35,1.18,0.0,-1.1799999999999997,2.528648648648648,0.0,0.0,0.0,0.0
38,F,76,3,94,1.236842105263158,8.4,79.64,44.4,5.31,8.11,1.32,2.63,1.32,5.26,1.32,14.47,0.0,7.89,1.32,9.21,1.32,0.009999999999999787,3.0126923076923076,0.0,0.0,0.0,0.0
38,T,58,5,77,1.3508771929824561,5.4,76.82,16.68,21.61,1.0,3.45,8.62,5.17,1.72,5.17,10.34,0.0,5.17,0.0,10.34,1.72,13.790000000000003,2.718947368421053,0.0,0.0,0.0,0.0
39,F,15,2,15,1.0714285714285714,0.1,106.67,22.17,19.26,20.23,0.0,0.0,0.0,0.0,0.0,26.67,0.0,0.0,0.0,6.67,6.67,-13.330000000000002,3.2125000000000004,0.0,0.0,0.0,0.0
39,T,48,4,63,1.3404255319148937,4.4,84.88,10.19,54.55,20.23,4.17,4.17,2.08,0.0,0.0,31.25,0.0,8.33,0.0,10.42,0.0,-12.5,3.0494117647058827,2.083333333333333,0.0,0.0,0.0
39,T,34,3,46,1.3529411764705883,5.3,76.93,22.63,46.57,20.23,2.94,2.94,5.88,2.94,0.0,14.71,0.0,2.94,5.88,8.82,5.88,5.869999999999997,3.067857142857143,0.0,0.0,0.0,0.0
39,F,20,2,31,1.55,7.2,61.33,69.05,63.35,99.0,10.0,0.0,5.0,0.0,5.0,15.0,0.0,0.0,0.0,25.0,0.0,20.0,2.85125,0.0,5.0,0.0,0.0
39,T,24,2,32,1.391304347826087,5.4,76.72,26.1,3.81,83.0,4.17,0.0,4.17,8.33,0.0,12.5,0.0,4.17,0.0,0.0,0.0,-8.33,3.1166666666666667,0.0,0.0,0.0,0.0
40,F,49,4,65,1.3265306122448979,4.5,84.37,22.49,1.55,4.4,2.04,4.08,2.04,12.24,0.0,26.53,0.0,2.04,6.12,4.08,0.0,-16.330000000000002,2.8925,0.0,0.0,0.0,0.0
40,T,68,3,92,1.3529411764705883,9.8,65.35,64.21,36.2,1.85,1.47,4.41,1.47,4.41,0.0,16.18,0.0,2.94,2.94,5.88,2.94,-0.00999999999999801,2.7595454545454547,0.0,0.0,0.0,0.0
40,T,69,3,92,1.373134328358209,9.6,65.76,79.28,99.0,95.08,5.8,0.0,8.7,2.9,0.0,13.04,0.0,5.8,0.0,20.29,2.9,15.95,2.9503448275862065,2.898550724637681,0.0,0.0,0.0
40,F,51,2,72,1.411764705882353,10.9,62.51,83.1,83.69,80.19,3.92,0.0,0.0,3.92,0.0,15.69,0.0,0.0,9.8,19.599999999999998,1.96,9.789999999999997,2.882631578947368,0.0,0.0,0.0,0.0
40,T,75,3,105,1.4583333333333333,11.5,55.58,22.17,63.35,62.2,5.33,2.67,4.0,6.67,0.0,21.33,0.0,8.0,1.33,6.67,2.67,-3.9899999999999984,3.0584210526315787,0.0,0.0,0.0,0.0
41,F,8,1,13,1.625,6.4,63.36,26.1,15.38,1.0,0.0,12.5,0.0,0.0,0.0,37.5,0.0,0.0,0.0,12.5,0.0,-12.5,2.3233333333333333,0.0,0.0,0.0,0.0
41,T,70,3,105,1.5217391304347827,11.1,56.59,21.11,7.03,7.42,0.0,1.43,1.43,2.86,2.86,24.29,0.0,0.0,5.71,7.1499999999999995,2.86,-12.85,2.790714285714287,0.0,0.0,0.0,0.0
41,T,54,2,71,1.3148148148148149,10.3,69.45,71.02,1.0,20.23,0.0,0.0,1.85,1.85,1.85,22.22,0.0,3.7,0.0,3.7,0.0,-18.52,2.480714285714286,0.0,0.0,0.0,1.851851851851852
41,F,17,1,24,1.5,8.4,63.7,89.52,1.39,20.23,0.0,0.0,0.0,0.0,0.0,17.65,0.0,5.88,0.0,0.0,0.0,-17.65,2.80875,0.0,5.88235294117647,0.0,0.0
41,T,25,1,31,1.2916666666666667,9.1,72.5,1.9,1.0,81.12,4.0,0.0,0.0,4.0,8.0,16.0,0.0,4.0,0.0,0.0,0.0,-12.0,2.865,0.0,0.0,0.0,0.0
42,F,47,5,66,1.5,5.5,71.0,86.31,4.07,1.0,0.0,6.38,0.0,6.38,2.13,8.51,0.0,0.0,4.26,10.64,4.26,12.770000000000001,3.3919999999999995,0.0,0.0,0.0,0.0
42,T,61,5,73,1.2586206896551724,4.3,85.08,10.94,61.1,1.32,1.64,4.92,3.28,4.92,0.0,24.59,0.0,4.92,1.64,13.12,0.0,-4.91,2.8954999999999997,0.0,0.0,0.0,0.0
42,T,73,4,115,1.6428571428571428,10.1,53.71,15.16,14.66,82.37,5.48,1.37,2.74,2.74,0.0,13.7,0.0,6.85,1.37,4.11,0.0,-2.7399999999999984,2.6875,0.0,0.0,0.0,0.0
42,F,42,4,66,1.5714285714285714,7.4,60.82,89.52,39.59,20.23,2.38,2.38,0.0,0.0,0.0,9.52,0.0,2.38,4.76,14.28,0.0,9.52,3.2175000000000002,0.0,0.0,0.0,0.0
42,T,69,4,104,1.5522388059701493,9.8,54.42,76.0,4.38,20.23,2.9,2.9,1.45,5.8,4.35,13.04,0.0,0.0,1.45,2.9,1.45,-2.8900000000000006,3.06939393939394,0.0,0.0,0.0,0.0
43,F,81,5,106,1.308641975308642,6.1,80.41,51.55,2.63,1.0,1.23,7.41,1.23,9.88,0.0,12.35,0.0,2.47,1.23,7.4,0.0,3.6899999999999995,2.996086956521739,0.0,1.2345679012345678,0.0,0.0
43,T,60,4,78,1.3220338983050848,5.5,81.83,30.37,28.56,1.23,0.0,3.33,0.0,6.67,0.0,25.0,0.0,0.0,6.67,8.33,1.67,-11.67,2.9545000000000003,0.0,0.0,0.0,0.0
43,T,78,5,118,1.5128205128205128,8.2,64.1,68.35,11.63,8.34,0.0,1.28,0.0,3.85,0.0,24.36,0.0,0.0,1.28,10.26,0.0,-12.82,2.7252000000000005,0.0,1.282051282051282,0.0,0.0
43,F,74,5,105,1.4583333333333333,7.7,65.32,66.85,13.97,20.23,1.35,1.35,1.35,4.05,1.35,10.81,0.0,6.76,0.0,12.16,0.0,4.049999999999999,2.7916,0.0,2.702702702702702,0.0,0.0
43,T,58,5,83,1.4310344827586208,5.5,76.62,47.93,1.0,1.0,0.0,5.17,1.72,5.17,0.0,20.69,0.0,0.0,3.45,6.89,0.0,-8.630000000000003,3.178846153846154,0.0,1.7241379310344829,0.0,0.0
44,F,45,4,54,1.2,3.0,93.85,22.17,1.0,20.23,2.22,2.22,2.22,4.44,0.0,26.67,0.0,0.0,6.67,4.44,0.0,-17.79,3.221666666666667,0.0,0.0,0.0,0.0
44,T,33,5,51,1.5454545454545454,4.7,73.24,20.83,1.0,1.0,3.03,18.18,3.03,6.06,0.0,18.18,0.0,0.0,3.03,9.09,0.0,12.120000000000001,2.8825,0.0,0.0,0.0,0.0
44,T,40,4,52,1.3,3.7,86.71,39.7,7.03,2.86,0.0,2.5,0.0,2.5,0.0,17.5,0.0,2.5,0.0,12.5,0.0,-2.5,3.019090909090909,0.0,0.0,0.0,0.0
44,F,38,4,56,1.4736842105263157,5.8,70.29,52.34,1.0,61.63,5.26,2.63,0.0,0.0,0.0,26.32,0.0,0.0,7.89,2.63,2.63,-13.170000000000002,3.112666666666667,0.0,0.0,0.0,0.0
44,T,37,4,48,1.2972972972972974,3.4,87.42,35.05,73.75,20.23,0.0,0.0,0.0,2.7,2.7,27.03,0.0,0.0,0.0,16.22,0.0,-10.810000000000002,3.4238461538461538,0.0,0.0,0.0,0.0
45,F,31,1,41,1.3225806451612903,11.8,65.39,77.83,58.85,1.0,3.23,19.35,3.23,9.68,0.0,9.68,0.0,0.0,0.0,12.91,0.0,25.809999999999995,3.3871428571428575,0.0,0.0,0.0,0.0
45,T,43,3,68,1.5813953488372092,8.9,56.96,11.27,5.5,3.38,0.0,2.33,2.33,4.65,0.0,20.93,0.0,2.33,4.65,2.33,0.0,-16.27,2.7925,0.0,0.0,0.0,0.0
45,T,38,2,59,1.5945945945945945,10.5,52.7,85.45,8.42,20.23,0.0,0.0,0.0,5.26,0.0,13.16,0.0,2.63,2.63,2.63,0.0,-10.530000000000001,2.88875,0.0,0.0,0.0,0.0
45,F,22,2,35,1.5909090909090908,7.6,60.31,20.83,79.84,86.79,9.09,4.55,0.0,0.0,0.0,18.18,0.0,9.09,9.09,13.64,0.0,9.100000000000001,2.619,0.0,0.0,0.0,0.0
45,T,34,2,54,1.588235294117647,9.9,54.22,16.49,1.0,95.42,8.82,2.94,0.0,5.88,2.94,8.82,0.0,0.0,0.0,0.0,0.0,2.9399999999999995,2.8594444444444442,0.0,0.0,0.0,0.0
46,F,32,4,46,1.4375,4.1,80.28,43.4,1.63,1.0,0.0,25.0,3.13,12.5,0.0,12.5,0.0,0.0,0.0,9.379999999999999,0.0,21.879999999999995,3.1999999999999997,0.0,0.0,0.0,0.0
46,T,60,4,80,1.3333333333333333,5.6,81.63,30.37,12.08,45.29,5.0,3.33,0.0,3.33,3.33,20.0,0.0,5.0,3.33,8.33,3.34,0.0,2.7180769230769233,0.0,0.0,0.0,0.0
46,T,44,4,64,1.4883720930232558,6.3,68.97,16.24,66.42,55.62,2.27,0.0,2.27,9.09,0.0,27.27,0.0,4.55,2.27,4.54,2.27,-18.189999999999998,2.4038888888888894,0.0,0.0,0.0,0.0
46,F,35,4,47,1.3428571428571427,3.2,87.92,31.66,63.35,1.98,2.86,5.71,0.0,5.71,0.0,8.57,0.0,0.0,2.86,22.86,0.0,22.86,3.220833333333333,0.0,0.0,0.0,0.0
46,T,32,4,45,1.40625,4.1,80.28,26.1,15.38,69.4,3.13,0.0,3.13,6.25,3.13,15.63,0.0,6.25,0.0,0.0,3.13,-9.370000000000001,2.7569230769230773,0.0,0.0,0.0,0.0
47,F,54,2,88,1.6296296296296295,13.8,44.07,66.04,2.63,1.0,0.0,7.41,0.0,3.7,3.7,16.67,0.0,0.0,5.56,3.7,0.0,-5.560000000000002,2.6777777777777785,0.0,0.0,0.0,0.0
47,T,49,3,74,1.574468085106383,9.4,55.54,86.45,3.57,20.23,0.0,0.0,0.0,10.2,0.0,12.24,0.0,2.04,4.08,6.12,0.0,-4.08,2.6014285714285714,0.0,0.0,0.0,0.0
47,T,89,4,143,1.6067415730337078,12.0,48.84,87.9,10.59,36.25,3.37,2.25,3.37,7.87,3.37,11.24,0.0,1.12,1.12,4.5,0.0,-1.1199999999999992,2.731666666666667,0.0,0.0,0.0,0.0
47,F,55,3,92,1.6727272727272726,11.6,44.44,86.82,16.38,93.39,5.45,0.0,0.0,3.64,0.0,18.18,0.0,1.82,0.0,10.91,1.82,0.0,2.8879999999999995,0.0,1.818181818181818,0.0,0.0
47,T,58,3,93,1.603448275862069,10.8,51.89,86.97,1.0,46.24,1.72,0.0,0.0,6.9,0.0,18.97,0.0,1.72,0.0,1.72,0.0,-15.53,2.9400000000000004,0.0,0.0,0.0,0.0
48,F,53,6,68,1.3076923076923077,3.1,88.02,65.45,2.78,20.23,1.89,1.89,0.0,9.43,0.0,15.09,0.0,0.0,7.55,5.66,0.0,-5.66,3.0423529411764707,0.0,0.0,0.0,0.0
48,T,85,6,118,1.388235294117647,6.5,73.98,57.35,88.39,3.29,1.18,3.53,0.0,5.88,0.0,28.24,0.0,4.71,2.35,12.94,1.18,-9.41,2.829117647058824,0.0,0.0,0.0,0.0
