outcome_class,word_counts,num_sentences,num_syllables,avg_syllables_per_word,fk_grade,fk_read,Analytic,Authentic,Tone,tone_pos,tone_neg,focuspast,focuspresent,focusfuture,Cognition,memory,Self-reference,Other-reference,Contextual Embedding,Perceptual Details,Reality Monitoring,concr_score,Temporal details,Spatial details,People,Quantity details
t,77,3,86,1.131578947368421,7.3,88.1,67.99,99.0,39.1,1.3,0.0,0.0,2.6,0.0,7.79,0.0,9.09,2.6,33.76,5.2,32.47,3.608695652173913,0.0,0.0,0.0,0.0
t,16,1,25,1.5625,9.5,55.24,89.52,54.55,96.74,6.25,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,18.75,0.0,25.0,3.641666666666667,0.0,0.0,0.0,6.25
t,19,1,28,1.4736842105263157,9.5,60.65,99.0,99.0,99.0,10.53,0.0,0.0,0.0,5.26,5.26,0.0,5.26,0.0,26.31,0.0,31.58,3.4388888888888887,5.263157894736842,0.0,0.0,0.0
t,38,1,44,1.1891891891891893,13.0,67.76,36.67,93.14,92.27,5.26,0.0,7.89,2.63,0.0,15.79,0.0,10.53,0.0,13.16,0.0,2.6300000000000026,3.364545454545454,5.263157894736842,0.0,0.0,0.0
t,41,2,54,1.3170731707317074,7.7,76.05,12.54,99.0,89.58,4.88,0.0,2.44,4.88,7.32,4.88,0.0,14.63,2.44,19.52,0.0,19.52,3.093571428571429,2.4390243902439024,0.0,0.0,4.878048780487805
t,28,2,37,1.3214285714285714,5.2,82.65,56.86,89.39,75.77,3.57,0.0,0.0,0.0,10.71,3.57,0.0,17.85,0.0,17.849999999999998,0.0,17.849999999999998,3.2329999999999997,3.571428571428571,0.0,0.0,3.571428571428571
t,36,1,45,1.25,13.8,60.32,1.0,39.59,20.23,0.0,0.0,2.78,11.11,2.78,11.11,0.0,5.56,0.0,5.56,0.0,-5.55,3.623,0.0,2.7777777777777777,0.0,0.0
t,28,2,45,1.6071428571428572,8.8,57.27,46.07,1.0,20.23,0.0,0.0,3.57,0.0,3.57,7.14,0.0,7.14,3.57,0.0,3.57,-3.57,3.8549999999999995,0.0,0.0,0.0,0.0
t,114,6,149,1.3303571428571428,7.0,77.87,91.74,98.26,32.38,1.75,0.88,0.0,3.51,2.63,5.26,0.0,2.63,4.39,25.439999999999998,1.75,24.559999999999995,3.5428571428571423,0.8771929824561403,0.0,0.0,0.0
t,17,1,16,1.0,2.4,106.0,99.0,99.0,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29,0.0,35.29,4.211,5.88235294117647,0.0,0.0,0.0
t,15,1,20,1.3333333333333333,5.6,81.63,77.34,93.95,97.84,6.67,0.0,0.0,0.0,0.0,6.67,0.0,13.33,0.0,20.0,0.0,20.0,3.6439999999999997,0.0,0.0,0.0,0.0
t,16,1,19,1.1875,4.8,89.08,98.55,99.0,96.74,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,50.0,0.0,50.0,4.003333333333333,0.0,0.0,0.0,0.0
t,17,2,23,1.4375,4.1,80.28,99.0,83.69,95.42,5.88,0.0,0.0,0.0,11.76,5.88,0.0,5.88,0.0,11.76,0.0,11.760000000000002,3.7874999999999996,5.88235294117647,0.0,0.0,5.88235294117647
t,46,3,55,1.2222222222222223,4.4,90.09,54.07,1.81,84.9,4.35,0.0,0.0,4.35,6.52,4.35,0.0,6.52,2.17,8.69,0.0,8.69,3.61,0.0,0.0,0.0,0.0
t,200,8,250,1.2690355329949239,9.3,71.89,50.18,52.76,42.46,2.0,0.5,4.5,3.0,6.5,7.5,0.0,8.0,3.0,16.0,2.0,13.0,3.282903225806451,2.5,2.0,0.0,1.5
t,64,4,86,1.3650793650793651,7.1,72.36,43.4,83.28,43.51,1.56,0.0,1.56,4.69,4.69,6.25,0.0,10.94,0.0,18.75,1.56,15.619999999999997,3.3747619047619044,10.9375,1.5625,0.0,0.0
t,38,3,57,1.5,7.1,67.04,80.4,70.28,61.63,2.63,0.0,0.0,0.0,0.0,18.42,0.0,5.26,0.0,18.42,0.0,2.629999999999999,3.8833333333333337,2.631578947368421,0.0,0.0,0.0
t,44,3,53,1.2045454545454546,4.3,90.39,76.99,95.15,55.62,4.55,2.27,0.0,4.55,4.55,4.55,0.0,13.64,0.0,20.46,0.0,22.73,3.586875,4.545454545454546,0.0,0.0,2.272727272727273
t,60,3,71,1.1833333333333333,6.4,85.02,99.0,98.38,6.08,1.67,3.33,0.0,0.0,0.0,1.67,0.0,6.67,0.0,23.33,5.0,31.659999999999997,4.132222222222222,1.6666666666666667,0.0,0.0,1.6666666666666667
t,62,3,70,1.1666666666666667,6.4,85.02,60.93,17.19,89.28,4.84,0.0,1.61,4.84,4.84,12.9,0.0,8.06,0.0,9.68,3.22,4.840000000000002,3.3284999999999996,3.225806451612903,1.6129032258064515,0.0,0.0
t,45,2,57,1.2954545454545454,8.3,74.53,33.38,97.42,54.76,4.44,2.22,0.0,4.44,2.22,15.56,0.0,8.89,0.0,17.77,0.0,8.879999999999997,3.0481249999999998,0.0,0.0,0.0,0.0
t,31,3,33,1.1,1.3,103.63,17.22,97.57,99.0,12.9,0.0,3.23,9.68,0.0,0.0,0.0,9.68,0.0,19.35,3.23,35.480000000000004,3.207,0.0,0.0,0.0,0.0
t,53,2,69,1.3269230769230769,9.9,70.47,32.25,68.36,20.23,0.0,0.0,1.89,3.77,5.66,1.89,0.0,11.32,3.77,18.86,1.89,18.86,3.6812500000000004,3.7735849056603774,1.8867924528301887,0.0,0.0
t,18,2,24,1.3333333333333333,3.3,87.72,99.0,99.0,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,33.34,0.0,33.34,4.411666666666667,0.0,0.0,0.0,0.0
t,58,2,69,1.2105263157894737,9.7,76.39,42.75,86.26,98.26,6.9,0.0,5.17,3.45,5.17,6.9,0.0,6.89,3.45,22.41,1.72,24.130000000000003,2.830588235294118,5.172413793103448,1.7241379310344829,0.0,0.0
t,125,7,148,1.2758620689655173,6.2,80.01,33.86,66.53,12.07,2.36,3.15,1.57,3.94,1.57,18.11,0.0,6.3,3.94,15.75,0.79,3.9399999999999977,3.156666666666667,2.4000000000000004,0.0,0.8,2.4000000000000004
t,23,2,31,1.4090909090909092,5.2,77.23,82.28,17.84,20.23,0.0,0.0,0.0,0.0,17.39,4.35,0.0,4.35,0.0,8.7,0.0,4.35,3.5940000000000003,8.695652173913043,0.0,4.3478260869565215,0.0
t,38,2,53,1.394736842105263,8.3,69.11,92.7,84.38,92.27,5.26,0.0,2.63,5.26,7.89,2.63,0.0,7.89,0.0,15.779999999999998,0.0,18.41,3.5072222222222225,2.631578947368421,0.0,0.0,2.631578947368421
t,46,2,59,1.3409090909090908,8.3,74.53,61.33,91.07,99.0,8.51,0.0,2.13,4.26,0.0,8.51,2.13,12.77,0.0,12.77,0.0,12.770000000000001,3.5215384615384617,2.1739130434782608,0.0,0.0,0.0
t,21,1,27,1.35,8.7,68.1,99.0,99.0,20.23,0.0,0.0,4.76,4.76,4.76,4.76,0.0,9.52,0.0,19.04,0.0,14.28,3.948888888888889,4.761904761904762,0.0,0.0,4.761904761904762
t,18,1,21,1.1666666666666667,5.6,87.05,95.3,39.59,93.93,5.56,0.0,0.0,5.56,0.0,0.0,0.0,5.56,5.56,16.669999999999998,0.0,22.229999999999997,3.823333333333333,5.555555555555555,0.0,0.0,0.0
t,56,2,66,1.2941176470588236,9.7,70.97,89.52,82.24,92.84,5.36,0.0,0.0,5.36,5.36,3.57,0.0,7.14,0.0,25.0,0.0,26.79,3.203333333333333,5.357142857142857,0.0,0.0,0.0
t,31,2,34,1.1724137931034482,4.2,90.6,17.22,99.0,20.23,6.45,6.45,3.23,3.23,0.0,6.45,0.0,19.35,3.23,16.13,0.0,22.580000000000002,3.361111111111111,0.0,0.0,0.0,0.0
t,30,1,43,1.4827586206896552,13.4,50.5,97.77,99.0,20.23,0.0,0.0,0.0,0.0,3.33,3.33,0.0,6.67,0.0,30.0,6.67,33.34,3.512666666666667,6.666666666666666,0.0,3.333333333333333,0.0
t,26,1,36,1.3846153846153846,11.1,62.01,53.56,98.89,20.23,0.0,0.0,0.0,7.69,7.69,7.69,0.0,7.69,0.0,23.08,0.0,15.389999999999997,3.6310000000000002,7.6923076923076925,0.0,0.0,0.0
t,51,2,62,1.2156862745098038,8.5,79.43,86.58,97.97,50.31,1.96,0.0,0.0,0.0,9.8,3.92,0.0,11.76,0.0,19.6,0.0,17.64,3.681176470588236,1.96078431372549,3.92156862745098,0.0,1.96078431372549
t,68,3,87,1.380952380952381,9.1,67.08,64.21,89.39,99.0,8.82,0.0,2.94,1.47,1.47,5.88,0.0,7.35,0.0,16.17,1.47,20.580000000000002,3.2168181818181822,2.941176470588235,0.0,0.0,1.4705882352941175
t,21,1,22,1.1578947368421053,6.0,86.03,18.12,1.0,88.66,4.76,0.0,0.0,4.76,4.76,0.0,0.0,14.28,4.76,0.0,0.0,4.76,3.9577777777777774,0.0,0.0,0.0,4.761904761904762
t,59,3,71,1.2678571428571428,7.0,77.87,84.11,97.35,91.11,5.08,0.0,1.69,0.0,1.69,6.78,0.0,8.47,0.0,20.330000000000002,0.0,18.630000000000003,3.9805882352941175,1.694915254237288,1.694915254237288,0.0,0.0
t,18,1,24,1.411764705882353,7.6,71.14,99.0,10.18,1.0,0.0,5.56,0.0,0.0,0.0,16.67,0.0,5.56,0.0,16.669999999999998,0.0,5.559999999999995,3.285,5.555555555555555,0.0,0.0,0.0
t,35,3,48,1.411764705882353,5.3,76.93,79.45,99.0,94.7,8.57,2.86,5.71,0.0,0.0,2.86,0.0,11.43,0.0,20.0,0.0,28.57,3.4675,2.857142857142857,0.0,0.0,0.0
t,71,1,90,1.2857142857142858,27.1,25.81,85.13,99.0,40.95,1.41,0.0,0.0,2.82,0.0,9.86,0.0,12.68,0.0,22.54,0.0,14.09,3.075357142857143,2.8169014084507045,0.0,0.0,0.0
t,45,3,61,1.4523809523809523,7.6,65.73,89.52,93.95,99.0,8.89,0.0,0.0,2.22,0.0,2.22,0.0,2.22,0.0,24.44,0.0,31.11,3.78625,8.88888888888889,0.0,0.0,0.0
t,34,4,60,1.8181818181818181,8.9,46.13,72.12,67.28,1.85,5.88,8.82,0.0,2.94,0.0,11.76,0.0,5.88,0.0,2.94,2.94,8.83,2.5791666666666666,0.0,0.0,0.0,0.0
t,77,3,91,1.2133333333333334,8.3,79.94,68.71,99.0,20.23,0.0,0.0,3.8,3.8,1.27,7.59,0.0,8.86,0.0,22.79,0.0,15.2,3.2604761904761905,11.688311688311689,0.0,0.0,0.0
t,40,2,68,1.7435897435897436,12.1,43.22,69.05,28.56,1.0,5.0,10.0,0.0,7.5,0.0,15.0,0.0,0.0,0.0,10.0,0.0,10.0,2.989523809523809,2.5,0.0,0.0,2.5
t,34,1,42,1.2352941176470589,11.8,70.81,56.86,99.0,20.23,0.0,0.0,0.0,2.86,2.86,0.0,0.0,17.15,0.0,20.0,0.0,20.0,3.4691666666666667,2.941176470588235,0.0,0.0,0.0
t,56,4,68,1.2363636363636363,4.0,91.31,80.2,89.39,98.65,7.14,0.0,1.79,1.79,8.93,7.14,0.0,7.14,0.0,16.07,3.58,19.65,3.2989473684210524,1.7857142857142856,0.0,0.0,0.0
t,78,6,101,1.294871794871795,4.8,83.66,96.62,65.08,38.56,1.27,0.0,0.0,2.53,6.33,6.33,0.0,6.33,0.0,17.72,3.81,16.47,3.6092592592592587,3.846153846153846,1.282051282051282,0.0,0.0
t,17,1,21,1.2352941176470589,5.2,88.06,94.88,28.56,20.23,0.0,0.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,10.0,5.0,15.0,3.286666666666667,0.0,0.0,0.0,0.0
t,33,2,43,1.34375,6.0,80.62,84.92,67.28,20.23,0.0,0.0,2.94,2.94,2.94,0.0,0.0,8.82,5.88,17.64,2.94,20.580000000000002,3.8625,9.09090909090909,9.09090909090909,0.0,0.0
t,18,1,24,1.3333333333333333,6.8,78.59,98.16,77.17,93.93,5.56,0.0,0.0,0.0,0.0,5.56,0.0,5.56,0.0,16.669999999999998,0.0,16.669999999999998,3.49,0.0,0.0,0.0,5.555555555555555
t,19,1,24,1.263157894736842,7.2,77.57,89.52,1.0,1.0,5.26,10.53,0.0,0.0,0.0,5.26,0.0,0.0,5.26,5.26,0.0,15.789999999999997,3.795714285714286,0.0,0.0,0.0,5.263157894736842
t,19,1,24,1.263157894736842,7.2,77.57,95.09,93.14,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,0.0,10.52,5.26,15.78,4.045999999999999,0.0,0.0,0.0,0.0
t,15,1,19,1.2666666666666666,5.6,81.63,22.17,19.26,97.84,6.67,0.0,0.0,0.0,13.33,0.0,0.0,13.34,0.0,6.67,0.0,13.34,3.932000000000001,0.0,0.0,13.333333333333334,0.0
t,24,1,29,1.2083333333333333,7.9,80.96,74.19,96.32,81.12,4.0,0.0,0.0,4.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,4.0,2.9475000000000002,12.499999999999998,0.0,0.0,0.0
t,35,1,41,1.2058823529411764,11.8,70.81,95.41,99.0,1.98,0.0,2.86,11.43,0.0,8.57,5.71,0.0,14.29,0.0,25.72,2.86,25.729999999999997,3.3284615384615384,2.857142857142857,0.0,0.0,0.0
t,27,2,32,1.2307692307692308,3.6,92.12,6.03,77.17,20.23,0.0,0.0,3.7,3.7,11.11,0.0,0.0,14.82,0.0,14.82,0.0,14.82,3.8299999999999996,3.7037037037037033,3.7037037037037033,0.0,3.7037037037037033
t,28,2,37,1.3703703703703705,6.2,74.69,35.59,72.58,98.65,7.14,0.0,0.0,10.71,0.0,3.57,0.0,14.280000000000001,0.0,10.709999999999999,0.0,14.279999999999998,3.2920000000000003,7.142857142857142,7.142857142857142,0.0,0.0
t,26,1,33,1.2692307692307692,9.9,70.47,83.25,30.98,79.29,3.85,0.0,0.0,0.0,3.85,3.85,0.0,7.69,3.85,11.540000000000001,3.85,15.390000000000002,4.170909090909091,0.0,0.0,0.0,0.0
t,31,1,37,1.2333333333333334,10.3,74.87,69.92,99.0,20.23,0.0,0.0,3.23,6.45,12.9,3.23,0.0,0.0,6.45,35.480000000000004,0.0,32.25000000000001,4.02,0.0,0.0,0.0,3.225806451612903
t,58,2,73,1.3035714285714286,10.7,68.44,97.92,95.69,20.23,0.0,0.0,0.0,1.72,1.72,1.72,0.0,8.620000000000001,0.0,22.409999999999997,0.0,20.689999999999998,3.6677272727272725,3.4482758620689657,1.7241379310344829,0.0,0.0
t,57,4,69,1.2105263157894737,4.1,90.8,86.92,80.24,20.23,0.0,0.0,0.0,0.0,8.77,0.0,0.0,8.77,0.0,19.299999999999997,0.0,19.299999999999997,3.73625,3.508771929824561,3.508771929824561,0.0,0.0
t,100,5,136,1.3877551020408163,8.6,68.5,74.19,92.35,20.23,1.0,1.0,1.0,2.0,3.0,18.0,0.0,9.0,0.0,18.0,3.0,5.0,3.0784210526315783,3.0,1.0,0.0,0.0
t,138,7,186,1.3984962406015038,8.3,69.11,36.78,94.25,53.96,3.62,1.45,2.17,5.07,3.62,8.7,0.0,10.870000000000001,2.9,20.29,0.72,17.38,3.1917307692307686,6.521739130434782,0.0,0.7246376811594203,0.7246376811594203
t,54,3,67,1.2884615384615385,6.5,79.3,95.3,65.87,20.23,0.0,0.0,0.0,3.7,1.85,3.7,0.0,1.85,0.0,18.51,0.0,14.810000000000002,3.7600000000000002,7.407407407407407,0.0,0.0,5.555555555555555
t,35,1,49,1.4,14.6,52.87,92.95,99.0,99.0,11.43,0.0,0.0,2.86,5.71,11.43,0.0,2.86,0.0,28.57,0.0,28.57,3.4326666666666674,0.0,0.0,0.0,2.857142857142857
t,32,1,38,1.2258064516129032,10.7,73.85,19.03,5.64,99.0,9.38,0.0,0.0,6.25,3.13,0.0,0.0,6.25,15.63,12.5,0.0,21.880000000000003,3.8980000000000006,0.0,0.0,0.0,3.125
t,45,3,47,1.146341463414634,2.7,99.87,53.05,10.18,85.84,4.44,0.0,2.22,4.44,13.33,6.67,0.0,6.66,6.67,11.110000000000001,0.0,8.88,3.1274999999999995,0.0,0.0,0.0,0.0
t,25,2,33,1.32,4.6,84.17,99.0,99.0,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,48.0,0.0,48.0,3.605833333333333,0.0,0.0,0.0,4.0
t,58,2,82,1.4385964912280702,12.0,59.47,86.97,67.94,74.09,3.45,0.0,0.0,1.72,3.45,8.62,0.0,6.9,0.0,13.79,0.0,8.62,3.59695652173913,3.4482758620689657,0.0,0.0,0.0
t,34,1,41,1.3666666666666667,12.6,57.95,95.53,4.6,99.0,8.82,0.0,0.0,0.0,0.0,0.0,0.0,8.82,2.94,5.88,0.0,14.7,3.6222222222222222,5.88235294117647,2.941176470588235,2.941176470588235,2.941176470588235
t,85,5,106,1.2619047619047619,6.3,79.8,50.27,98.77,37.12,1.18,0.0,3.53,8.24,0.0,11.76,0.0,2.36,1.18,21.17,2.35,12.940000000000003,3.65,0.0,2.3529411764705883,0.0,0.0
t,175,13,242,1.4152046783625731,6.1,75.0,79.45,67.18,46.08,4.57,2.86,5.14,1.71,1.14,5.14,0.0,5.71,0.57,14.280000000000001,4.56,21.13,3.4062857142857146,1.1428571428571428,0.0,0.0,0.0
t,16,1,23,1.4375,7.2,72.16,95.8,89.39,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,6.25,0.0,6.25,3.14,0.0,0.0,0.0,0.0
t,42,2,58,1.45,9.9,59.64,10.19,2.36,20.23,0.0,0.0,0.0,4.76,0.0,7.14,0.0,7.14,9.52,7.14,2.38,2.38,3.6550000000000007,0.0,2.380952380952381,0.0,0.0
t,49,3,58,1.2340425531914894,4.7,89.38,50.71,1.0,82.06,4.08,0.0,0.0,6.12,6.12,8.16,0.0,8.16,14.29,8.16,0.0,4.08,3.143888888888889,0.0,0.0,0.0,0.0
t,15,2,26,1.7333333333333334,7.4,55.4,39.7,63.35,20.23,0.0,0.0,0.0,6.67,0.0,26.67,0.0,6.67,0.0,6.67,20.0,0.0,2.815,0.0,0.0,0.0,0.0
t,43,3,56,1.302325581395349,5.3,82.34,94.59,22.48,20.23,0.0,0.0,0.0,0.0,2.33,6.98,0.0,6.98,0.0,9.31,0.0,2.33,3.8453846153846154,4.651162790697675,2.3255813953488373,0.0,2.3255813953488373
t,38,2,50,1.3513513513513513,8.1,69.62,89.52,70.28,61.63,2.63,0.0,2.63,0.0,7.89,10.53,0.0,7.89,0.0,13.149999999999999,5.26,10.509999999999996,3.6046666666666667,0.0,2.631578947368421,0.0,0.0
t,38,1,45,1.2857142857142858,13.4,61.33,2.68,18.39,92.27,5.26,0.0,0.0,7.89,10.53,18.42,0.0,7.89,10.53,7.89,0.0,-5.270000000000003,2.817272727272727,2.631578947368421,0.0,0.0,0.0
t,43,3,53,1.2325581395348837,4.1,90.8,76.62,98.53,56.53,4.65,2.33,0.0,2.33,6.98,0.0,0.0,11.63,0.0,27.910000000000004,0.0,34.89,3.8162499999999997,4.651162790697675,0.0,0.0,0.0
t,45,2,62,1.3777777777777778,9.7,65.56,86.15,47.52,20.23,0.0,0.0,0.0,0.0,4.44,15.56,0.0,17.78,0.0,6.66,0.0,-8.9,3.3217647058823534,0.0,2.2222222222222223,0.0,0.0
t,18,1,21,1.2352941176470589,5.2,88.06,99.0,96.01,20.23,0.0,0.0,0.0,0.0,11.11,5.56,0.0,11.11,0.0,11.11,0.0,5.55,3.526,0.0,11.11111111111111,0.0,0.0
t,54,3,73,1.3773584905660377,7.8,70.43,49.68,98.13,93.93,5.56,0.0,0.0,1.85,0.0,18.52,0.0,12.96,0.0,7.4,11.12,5.559999999999999,3.194375,0.0,0.0,0.0,0.0
t,146,5,199,1.3819444444444444,12.2,59.16,73.65,52.71,99.0,10.27,0.68,1.37,5.48,3.42,8.9,0.0,6.8500000000000005,0.68,12.319999999999999,1.36,15.74,2.8347727272727274,1.36986301369863,0.0,0.0,1.36986301369863
t,41,3,51,1.3076923076923077,4.8,83.66,85.79,99.0,58.42,2.44,0.0,0.0,2.44,4.88,4.88,0.0,7.32,0.0,26.830000000000002,0.0,24.390000000000004,3.5041666666666664,4.878048780487805,0.0,0.0,2.4390243902439024
t,71,4,90,1.2857142857142858,6.6,79.09,48.96,61.43,20.23,0.0,0.0,1.41,1.41,9.86,5.63,0.0,14.079999999999998,0.0,11.27,0.0,5.64,3.4957142857142864,1.4084507042253522,1.4084507042253522,0.0,1.4084507042253522
t,62,3,72,1.1612903225806452,6.6,84.3,65.54,47.26,70.91,3.23,0.0,4.84,8.06,0.0,8.06,1.61,6.45,6.46,12.9,0.0,8.069999999999999,3.225,3.225806451612903,0.0,1.6129032258064515,0.0
t,45,3,54,1.2,4.4,90.09,22.17,77.17,54.76,2.22,0.0,0.0,6.67,4.44,0.0,0.0,6.67,8.89,24.450000000000003,4.44,31.110000000000003,3.6799999999999997,0.0,0.0,0.0,0.0
t,110,4,128,1.2190476190476192,8.8,78.62,78.03,87.82,76.62,3.64,0.0,4.55,0.91,3.64,7.27,0.0,8.18,0.91,14.54,0.91,11.82,3.3983333333333334,2.727272727272727,0.0,0.0,0.0
t,38,1,50,1.3157894736842106,14.6,58.29,67.62,99.0,20.23,0.0,0.0,2.63,0.0,2.63,10.53,0.0,10.53,0.0,26.31,2.63,18.409999999999997,3.5200000000000005,0.0,0.0,0.0,0.0
t,41,1,48,1.2,14.2,64.72,55.8,94.28,58.42,2.44,0.0,0.0,2.44,4.88,0.0,0.0,12.2,0.0,21.96,0.0,24.400000000000002,3.906,2.4390243902439024,0.0,0.0,0.0
t,51,2,60,1.1764705882352942,8.5,79.43,74.58,90.94,99.0,7.84,0.0,0.0,3.92,3.92,3.92,0.0,9.8,1.96,21.560000000000002,0.0,25.480000000000004,3.4979999999999993,3.92156862745098,0.0,0.0,0.0
t,23,2,27,1.173913043478261,3.1,93.64,99.0,74.45,20.23,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,26.09,0.0,21.740000000000002,3.75,8.695652173913043,0.0,0.0,4.3478260869565215
t,56,4,63,1.1886792452830188,3.8,91.82,72.25,58.46,5.65,1.75,3.51,0.0,1.75,1.75,1.75,0.0,8.77,0.0,19.299999999999997,7.02,29.83,3.9314285714285724,10.714285714285715,0.0,0.0,0.0
t,53,3,65,1.2264150943396226,5.5,87.35,93.83,93.37,78.39,3.77,0.0,0.0,7.55,7.55,3.77,0.0,7.55,1.89,22.64,1.89,24.53,3.4970588235294118,5.660377358490566,0.0,0.0,3.7735849056603774
t,35,2,46,1.3529411764705883,7.6,71.14,39.7,99.0,94.7,5.71,0.0,0.0,0.0,11.43,2.86,0.0,8.57,2.86,25.72,2.86,31.43,3.6556249999999997,8.571428571428571,0.0,0.0,0.0
t,71,4,100,1.4285714285714286,7.8,70.63,48.96,90.52,64.63,2.82,0.0,0.0,1.41,0.0,8.45,0.0,9.86,1.41,16.9,0.0,11.27,2.9630769230769234,2.8169014084507045,0.0,1.4084507042253522,0.0
t,49,3,54,1.255813953488372,5.3,82.34,73.79,87.61,20.23,0.0,0.0,6.12,0.0,8.16,4.08,0.0,6.12,4.08,18.36,0.0,14.28,3.213076923076923,4.081632653061225,4.081632653061225,0.0,0.0
t,59,2,75,1.271186440677966,11.3,66.91,89.52,94.87,45.75,1.69,0.0,0.0,1.69,6.78,1.69,0.0,3.39,0.0,25.42,0.0,25.42,3.912272727272727,0.0,5.084745762711865,0.0,0.0
t,50,3,59,1.18,5.1,88.36,29.85,99.0,80.19,3.92,0.0,1.96,9.8,3.92,3.92,0.0,9.8,0.0,21.56,0.0,21.559999999999995,3.291538461538461,4.0,0.0,0.0,2.0
t,24,2,30,1.25,4.4,84.68,37.3,68.87,20.23,0.0,0.0,0.0,4.17,8.33,8.33,0.0,8.34,0.0,16.67,0.0,8.340000000000002,3.5071428571428567,0.0,0.0,4.166666666666666,0.0
t,138,9,158,1.1703703703703703,4.4,90.09,64.68,99.0,53.96,2.17,0.0,1.45,3.62,0.0,8.7,0.0,11.59,0.0,28.259999999999998,0.72,22.45,3.4188571428571426,2.1739130434782608,0.0,0.0,0.7246376811594203
t,29,3,36,1.2413793103448276,2.4,95.47,93.41,82.8,72.45,3.33,0.0,3.33,3.33,6.67,0.0,0.0,6.67,3.33,20.0,6.66,29.990000000000002,3.3718181818181816,3.4482758620689653,0.0,0.0,6.896551724137931
t,50,3,69,1.4680851063829787,8.2,64.0,28.63,13.33,81.12,4.0,0.0,2.0,6.0,2.0,4.0,0.0,12.0,0.0,8.0,4.0,12.0,3.488421052631579,0.0,0.0,2.0,0.0
t,24,2,32,1.3333333333333333,4.4,84.68,94.04,35.01,81.12,4.0,0.0,0.0,4.0,12.0,0.0,0.0,8.0,0.0,12.0,4.0,20.0,3.86,8.333333333333332,0.0,0.0,0.0
t,58,4,70,1.3461538461538463,4.8,83.66,80.59,13.6,20.23,1.72,1.72,5.17,3.45,5.17,6.9,0.0,10.350000000000001,0.0,3.45,5.17,5.17,3.1089473684210525,1.7241379310344829,0.0,0.0,0.0
t,17,1,24,1.411764705882353,7.6,71.14,89.52,99.0,20.23,0.0,0.0,0.0,5.88,5.88,5.88,0.0,5.88,0.0,29.409999999999997,0.0,23.529999999999998,3.786,5.88235294117647,5.88235294117647,0.0,5.88235294117647
t,55,2,69,1.2545454545454546,10.5,68.94,86.82,99.0,20.23,0.0,0.0,7.27,0.0,0.0,3.64,0.0,14.54,0.0,38.18000000000001,1.82,36.36000000000001,3.6794736842105267,0.0,0.0,0.0,0.0
t,19,1,23,1.2105263157894737,6.0,86.03,67.62,93.14,20.23,0.0,0.0,0.0,10.53,5.26,5.26,0.0,10.52,5.26,26.32,0.0,21.060000000000002,4.054285714285714,0.0,0.0,0.0,5.263157894736842
t,31,1,47,1.5161290322580645,14.2,48.47,89.52,17.19,97.31,6.45,0.0,0.0,0.0,3.23,0.0,0.0,9.68,0.0,6.45,3.23,16.13,3.491538461538462,0.0,0.0,0.0,0.0
t,85,7,102,1.2,3.3,93.03,67.79,94.11,56.53,3.49,1.16,0.0,1.16,8.14,2.33,0.0,8.14,0.0,19.770000000000003,2.33,24.42,3.568076923076923,3.5294117647058822,0.0,1.1764705882352942,0.0
t,62,3,65,1.1206896551724137,4.9,94.19,69.92,91.84,70.91,3.23,0.0,0.0,1.61,0.0,4.84,0.0,9.68,0.0,22.580000000000002,0.0,20.970000000000002,3.6218749999999997,3.225806451612903,4.838709677419354,0.0,0.0
t,33,1,40,1.2121212121212122,11.4,71.82,89.52,95.15,67.94,3.03,0.0,3.03,0.0,3.03,0.0,0.0,9.09,0.0,21.21,0.0,24.240000000000002,3.6769230769230767,3.0303030303030303,0.0,0.0,0.0
t,47,3,68,1.446808510638298,7.1,72.46,55.01,42.1,53.17,2.13,0.0,0.0,4.26,6.38,2.13,0.0,6.38,2.13,12.77,0.0,12.77,3.465625,0.0,10.638297872340425,0.0,0.0
t,87,5,104,1.1954022988505748,5.4,87.65,89.52,51.97,36.68,3.45,2.3,0.0,1.15,2.3,8.05,0.0,5.75,4.6,24.14,0.0,21.84,3.3350000000000004,0.0,0.0,0.0,0.0
t,24,2,36,1.5,6.8,67.76,94.18,68.87,20.23,0.0,0.0,0.0,4.17,0.0,4.17,0.0,4.17,4.17,20.83,0.0,16.659999999999997,3.81,8.333333333333332,0.0,0.0,0.0
t,30,2,37,1.2333333333333334,4.4,90.09,69.05,98.38,20.23,0.0,0.0,0.0,3.33,3.33,6.67,0.0,10.0,10.0,26.659999999999997,0.0,19.989999999999995,3.8550000000000004,3.333333333333333,0.0,0.0,0.0
